determined_at,type,special_key,target.target_id,target.target_type,shift_key,masked_key,gid,meta_key,time_diff
53823,KEY_DOWN,Shift,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,True,,86953121,,208.0
54007,KEY_DOWN,,4ed4ebaa-0c7a-4dbe-83fe-42293af096b1,password,True,7916.0,86953121,,184.0
61907,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,75.0,90200985,,
62019,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,122.0,90200985,,112.0
62131,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,80.0,90200985,,112.0
62171,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,1099.0,90200985,,40.0
62419,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,1140.0,90200985,,248.0
62627,KEY_DOWN,Shift,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,True,,90200985,,208.0
62699,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,True,1146.0,90200985,,72.0
62987,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,107.0,90200985,,288.0
63163,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,69.0,90200985,,176.0
63347,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,69.0,90200985,,184.0
63523,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,103.0,90200985,,176.0
63635,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,587.0,90200985,,112.0
63811,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,1143.0,90200985,,176.0
63931,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,103.0,90200985,,120.0
64035,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,587.0,90200985,,104.0
64179,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,1143.0,90200985,,144.0
64339,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,1134.0,90200985,,160.0
64603,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,89.0,90200985,,264.0
64675,KEY_DOWN,,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,69.0,90200985,,72.0
64819,KEY_DOWN,Tab,6ac1caa3-90ba-4579-94c8-f44d44919bc2,email,,,90200985,,144.0
65067,KEY_DOWN,Shift,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,True,,90200985,,248.0
65267,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,True,105.0,90200985,,200.0
65435,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,,117.0,90200985,,168.0
65619,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,,104.0,90200985,,184.0
65755,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,,104.0,90200985,,136.0
65851,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,,1039.0,90200985,,96.0
65979,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,,103.0,90200985,,128.0
66323,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,,1090.0,90200985,,344.0
66403,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,,101.0,90200985,,80.0
66507,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,,333.0,90200985,,104.0
66867,KEY_DOWN,Shift,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,True,,90200985,,360.0
67035,KEY_DOWN,,3dcc7030-d371-4463-882d-7fd0c3cb3647,password,True,7857.0,90200985,,168.0
45107,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,7876.0,92349043,,
45355,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,107.0,92349043,,248.0
45515,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,97.0,92349043,,160.0
45691,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,81.0,92349043,,176.0
45819,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,615.0,92349043,,128.0
46195,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,1049.0,92349043,,376.0
46667,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,88.0,92349043,,472.0
46771,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,1112.0,92349043,,104.0
46891,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,98.0,92349043,,120.0
47563,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,615.0,92349043,,672.0
47763,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,7905.0,92349043,,200.0
48067,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,98.0,92349043,,304.0
48403,KEY_DOWN,Shift,46575c64-b8a7-47c9-adae-b670d346b352,email,True,,92349043,,336.0
48515,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,True,1044.0,92349043,,112.0
49156,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,7905.0,92349043,,641.0
49355,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,83.0,92349043,,199.0
49515,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,1112.0,92349043,,160.0
49659,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,82.0,92349043,,144.0
49851,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,1023.0,92349043,,192.0
49891,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,1012.0,92349043,,40.0
49987,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,7905.0,92349043,,96.0
50115,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,1049.0,92349043,,128.0
50259,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,7900.0,92349043,,144.0
50379,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,107.0,92349043,,120.0
50444,KEY_DOWN,,46575c64-b8a7-47c9-adae-b670d346b352,email,,82.0,92349043,,65.0
50611,KEY_DOWN,Tab,46575c64-b8a7-47c9-adae-b670d346b352,email,,,92349043,,167.0
51067,KEY_DOWN,Shift,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,True,,92349043,,456.0
51323,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,True,7832.0,92349043,,256.0
51467,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,,225.0,92349043,,144.0
51659,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,,274.0,92349043,,192.0
51787,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,,274.0,92349043,,128.0
51883,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,,441.0,92349043,,96.0
51987,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,,88.0,92349043,,104.0
52355,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,,101.0,92349043,,368.0
52431,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,,84.0,92349043,,76.0
52499,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,,116.0,92349043,,68.0
52731,KEY_DOWN,Shift,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,True,,92349043,,232.0
52859,KEY_DOWN,,c861566a-483c-4c27-85bc-a7a18ff3a8e9,password,True,1025.0,92349043,,128.0
48932,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7698.0,92913167,,
49059,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7695.0,92913167,,127.0
49262,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,1027.0,92913167,,203.0
49570,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7711.0,92913167,,308.0
49649,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,1027.0,92913167,,79.0
49822,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7698.0,92913167,,173.0
50801,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,1115.0,92913167,,979.0
51041,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,97.0,92913167,,240.0
51088,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7876.0,92913167,,47.0
51345,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7860.0,92913167,,257.0
51767,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,107.0,92913167,,422.0
51952,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,86.0,92913167,,185.0
52117,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7695.0,92913167,,165.0
52244,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,436.0,92913167,,127.0
52269,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,283.0,92913167,,25.0
52452,KEY_DOWN,Shift,38b91127-c4b4-4f20-8a81-3b275c46749b,email,True,,92913167,,183.0
53374,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,True,609.0,92913167,,922.0
53627,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7876.0,92913167,,253.0
53875,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,101.0,92913167,,248.0
53941,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7698.0,92913167,,66.0
54598,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,529.0,92913167,,657.0
54889,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7695.0,92913167,,291.0
55073,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,324.0,92913167,,184.0
55694,KEY_DOWN,Backspace,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,,92913167,,621.0
55812,KEY_DOWN,Backspace,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,,92913167,,118.0
56033,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,324.0,92913167,,221.0
56192,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7695.0,92913167,,159.0
56392,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7876.0,92913167,,200.0
56494,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,1115.0,92913167,,102.0
56650,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,7711.0,92913167,,156.0
56751,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,86.0,92913167,,101.0
56839,KEY_DOWN,,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,529.0,92913167,,88.0
56992,KEY_DOWN,Tab,38b91127-c4b4-4f20-8a81-3b275c46749b,email,,,92913167,,153.0
57919,KEY_DOWN,Shift,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,True,,92913167,,927.0
58056,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,True,7837.0,92913167,,137.0
58312,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,86.0,92913167,,256.0
58500,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,1148.0,92913167,,188.0
58634,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,1148.0,92913167,,134.0
58750,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,7736.0,92913167,,116.0
58794,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,7685.0,92913167,,44.0
59087,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,83.0,92913167,,293.0
59178,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,73.0,92913167,,91.0
59272,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,7898.0,92913167,,94.0
59499,KEY_DOWN,Shift,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,True,,92913167,,227.0
59661,KEY_DOWN,,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,True,7766.0,92913167,,162.0
59953,KEY_DOWN,Enter,c3e1be1d-89d4-4052-bfd9-73e7f3dcc219,password,,,92913167,,292.0
32202,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,497.0,94454555,,
32346,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,1012.0,94454555,,144.0
32426,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,389.0,94454555,,80.0
32562,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,7728.0,94454555,,136.0
32650,KEY_DOWN,Shift,cd833486-12c3-40df-94f0-972f80164455,email,True,,94454555,,88.0
32754,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,True,1118.0,94454555,,104.0
33002,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,476.0,94454555,,248.0
33162,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,1126.0,94454555,,160.0
33306,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,1126.0,94454555,,144.0
33474,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,7728.0,94454555,,168.0
33570,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,564.0,94454555,,96.0
33746,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,122.0,94454555,,176.0
33842,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,7728.0,94454555,,96.0
33930,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,564.0,94454555,,88.0
34082,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,122.0,94454555,,152.0
34178,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,1019.0,94454555,,96.0
34442,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,98.0,94454555,,264.0
34946,KEY_DOWN,,cd833486-12c3-40df-94f0-972f80164455,email,,1126.0,94454555,,504.0
35162,KEY_DOWN,Tab,cd833486-12c3-40df-94f0-972f80164455,email,,,94454555,,216.0
35746,KEY_DOWN,Shift,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,True,,94454555,,584.0
36066,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,True,1115.0,94454555,,320.0
36290,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,,70.0,94454555,,224.0
36506,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,,87.0,94454555,,216.0
36642,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,,87.0,94454555,,136.0
36770,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,,411.0,94454555,,128.0
36842,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,,69.0,94454555,,72.0
37058,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,,1141.0,94454555,,216.0
37194,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,,220.0,94454555,,136.0
37338,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,,1023.0,94454555,,144.0
37602,KEY_DOWN,Shift,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,True,,94454555,,264.0
37786,KEY_DOWN,,ea2ec94c-ae1b-4df4-961a-5dd26bab4c0e,password,True,98.0,94454555,,184.0
28187,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,7877.0,95521006,,
28356,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,81.0,95521006,,169.0
28442,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,687.0,95521006,,86.0
28609,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,73.0,95521006,,167.0
28654,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,7869.0,95521006,,45.0
28710,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,70.0,95521006,,56.0
28951,KEY_DOWN,Shift,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,True,,95521006,,241.0
29049,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,True,1018.0,95521006,,98.0
29354,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,72.0,95521006,,305.0
29466,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,1034.0,95521006,,112.0
29631,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,1034.0,95521006,,165.0
29791,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,81.0,95521006,,160.0
29966,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,7827.0,95521006,,175.0
30128,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,7869.0,95521006,,162.0
30204,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,81.0,95521006,,76.0
30361,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,7827.0,95521006,,157.0
30502,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,7869.0,95521006,,141.0
30608,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,1046.0,95521006,,106.0
30830,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,70.0,95521006,,222.0
30971,KEY_DOWN,,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,1034.0,95521006,,141.0
31072,KEY_DOWN,Tab,fbd7f4f0-7035-4b26-a54e-1e4501c1e3f8,email,,,95521006,,101.0
31367,KEY_DOWN,Shift,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,True,,95521006,,295.0
31505,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,True,249.0,95521006,,138.0
31785,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,,1048.0,95521006,,280.0
31991,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,,7869.0,95521006,,206.0
32131,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,,7869.0,95521006,,140.0
32218,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,,112.0,95521006,,87.0
32267,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,,290.0,95521006,,49.0
32497,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,,438.0,95521006,,230.0
32565,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,,589.0,95521006,,68.0
32615,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,,7741.0,95521006,,50.0
32775,KEY_DOWN,Shift,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,True,,95521006,,160.0
32937,KEY_DOWN,,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,True,7853.0,95521006,,162.0
33273,KEY_DOWN,Enter,f4e1eeae-fafb-4689-a13f-445cf8cf003d,password,,,95521006,,336.0
37355,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,1148.0,96026476,,
37549,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,115.0,96026476,,194.0
37648,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,78.0,96026476,,99.0
37727,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,102.0,96026476,,79.0
37945,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,212.0,96026476,,218.0
38041,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,355.0,96026476,,96.0
38098,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,7760.0,96026476,,57.0
38183,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,7903.0,96026476,,85.0
38286,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,7821.0,96026476,,103.0
38391,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,1083.0,96026476,,105.0
38530,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,78.0,96026476,,139.0
38622,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,355.0,96026476,,92.0
38781,KEY_DOWN,Shift,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,True,,96026476,,159.0
38895,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,True,120.0,96026476,,114.0
39152,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,1083.0,96026476,,257.0
39304,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,71.0,96026476,,152.0
39359,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,7760.0,96026476,,55.0
39444,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,519.0,96026476,,85.0
39626,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,7851.0,96026476,,182.0
39703,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,1148.0,96026476,,77.0
39823,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,1083.0,96026476,,120.0
39927,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,212.0,96026476,,104.0
40042,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,609.0,96026476,,115.0
40127,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,115.0,96026476,,85.0
40198,KEY_DOWN,,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,519.0,96026476,,71.0
40348,KEY_DOWN,Tab,47d8fc5c-649e-4840-8ad9-a3a677babc0f,email,,,96026476,,150.0
40598,KEY_DOWN,Shift,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,True,,96026476,,250.0
40653,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,True,7926.0,96026476,,55.0
40773,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,,1059.0,96026476,,120.0
41008,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,,7868.0,96026476,,235.0
41139,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,,7868.0,96026476,,131.0
41248,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,,1113.0,96026476,,109.0
41322,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,,1019.0,96026476,,74.0
41540,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,,74.0,96026476,,218.0
41598,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,,70.0,96026476,,58.0
41663,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,,7756.0,96026476,,65.0
41893,KEY_DOWN,Shift,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,True,,96026476,,230.0
42040,KEY_DOWN,,ebb29d1a-b928-4784-9f8b-503baf9fda6f,password,True,108.0,96026476,,147.0
48802,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,74.0,98202857,,
48946,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,1049.0,98202857,,144.0
49146,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,7873.0,98202857,,200.0
49386,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,452.0,98202857,,240.0
49546,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,90.0,98202857,,160.0
49738,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,1141.0,98202857,,192.0
49866,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,74.0,98202857,,128.0
50058,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,108.0,98202857,,192.0
50170,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,7867.0,98202857,,112.0
50530,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,117.0,98202857,,360.0
50922,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,1141.0,98202857,,392.0
51026,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,74.0,98202857,,104.0
51306,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,663.0,98202857,,280.0
51450,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,663.0,98202857,,144.0
51546,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,74.0,98202857,,96.0
51962,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,108.0,98202857,,416.0
52090,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,108.0,98202857,,128.0
52266,KEY_DOWN,Shift,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,True,,98202857,,176.0
52330,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,True,119.0,98202857,,64.0
52570,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,74.0,98202857,,240.0
52786,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,438.0,98202857,,216.0
52914,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,90.0,98202857,,128.0
53082,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,69.0,98202857,,168.0
53266,KEY_DOWN,,e4e2a11a-b7fa-472e-b4c4-c6082e993930,email,,7746.0,98202857,,184.0
